840648,Last Night on Earth,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,89970558.6,0,0,0,721
813880,Tiger Queen of Taru,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,44,721
812905,One Championship: Fists of Fury,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,172,697
808550,Catboy,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0,0.0,0,0,12,699
808320,Once On This Island,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0,0.0,0,0,92,710
805689,Gesturing Notations,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0,0,35,711
801243,Beach Cabana Royale,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,707
800766,eyes,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0,0,2,710
799903,Filmhuset: a requiem,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,700
794202,Mirror in the Woods,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0,0.0,0,2755.25,0,0,10,718
794036,Kitten Bowl VIII Special,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0,0.0,0,0,0,0,716
791374,Erēmīta (Anthologies),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,418.8333333333333,1256.5,0.0,0,0,58,697
785451,Full Picture,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0.0,0,0,12,711
785367,Post Office,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0,0,13,711
532621,Sri Yantra: The Oregon Desert Mystery,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0,0,72,694
304638,Vasanthi,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,0,0,0,710
885596,Lawyer Viswanath,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,69315.0,0,0,0,697
876418,Get Home Safe,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0,0,6,694
861977,Banshee,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,0,0.0,0,0,0,0,7,703
856546,Alien Busters,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0,0,0,0,68,721
854131,Replay: The Moment When It Starts Again,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0.0,0,0,0,710
847156,Digital Ishq,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,0,0,700
844553,Unplanned Parenthood,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,11590,0,15,719
835340,MANKAI STAGE A3! ~WINTER 2020~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16099243.5,0.0,0,0.0,0,0,0,720
832185,El Desprecio,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0,0,0,0,715
807605,Tipu Sultana,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0.0,0,0.0,0,0,43,705
797004,Elle Rose: The Movie,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.0,0,0.0,0,0,0,710
795049,How to be a Classy Tramp,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0.0,0,0,88,718
1011050,3.32,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0.0,0,0,0,705
1007369,Still Falling,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,0.0,0,0,0,0,135,711
1001422,WAYS OF SEEING,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,0,0,8,698
985888,Raw Brim Beautiful Wife: Cuckold in Delusion,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0,0,0,0,85,711
956895,The Body Is a House of Familiar Rooms,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0,0,10,694
889995,Sandekala Entführt,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,0.0,0.0,0.0,0.0,200,0,6,709
885865,Black Slide,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0,0,0,12,694
878411,Broner Vs. Santiago,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0.0,0,0,0,703
876001,In These Parts,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,4894.0,0,19868845.0,0,0,8,704
869747,Soul of the Earth,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0,0,35,715
869226,Retazos del Alma,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0.0,100,100,0,712
869181,Beyond Your Dreams,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0.0,0,0,7,713
864351,Konsert Hora Horey Wayang Didi & Friends,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0.0,0,0,85,698
863581,UnWelcomed Justice,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,5000,0,15,695
861987,War & Honey,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,1500,0,8,707
860286,The Beauty Between Live From Kamp Kaleidoscope,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0,0,0,32,697
860066,Nadia Mejia's (2016 Miss USA Runner-Up) AI Driven Interactive Food Film,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,10000,0,6,694
855355,Victim,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,709
848885,"Ten, Twenty, Thirty, Fourty, Fifty Miles a Day",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0,0,0,0,11,696
811616,荒野无声,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,710
807935,Golmorich,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0,0.0,0,0,56,709
805806,He Carries Evil Under His Armpit,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,0,0,16,694
803210,L'appel du Grand Nord,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0,0,0,0,53,708
802104,Kshana Kshanam,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0,0,110,697
800457,Salem,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0,0.0,0,0,0,715
799559,La grande saga de nos montagnes - Les Alpes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0,0,0,701
798903,A Abóbada,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,118207.0,0,0,55,697
798755,Битва фужеров. 3 выпуск - Уральские Пельмени,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,0,0,704
796443,The Gift,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0.0,0,0,8,711
794759,Last Days at Sea,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0,0,0,72,694
792931,Selva,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0,0,0,82,712
